,wave,flux,error,model,cont,OIIIb_br,OIIIb_na,hbeta_br,hbeta_na,halpha_br,halpha_na
0,2900.3694,57.246693,2.2331598,65.4813619398749,65.4813619398749,0.0,0.0,0.0,0.0,0.0,0.0
1,2901.0366,58.977264,2.222419,65.45542777280511,65.45542777280511,0.0,0.0,0.0,0.0,0.0,0.0
2,2901.7053,61.16521,2.262246,65.42945295556113,65.42945295556113,0.0,0.0,0.0,0.0,0.0,0.0
3,2902.373,62.1366,2.2506618,65.40353232525938,65.40353232525938,0.0,0.0,0.0,0.0,0.0,0.0
4,2903.0422,62.635468,2.1651578,65.37757111198509,65.37757111198509,0.0,0.0,0.0,0.0,0.0,0.0
5,2903.71,61.84995,2.2602696,65.35168295908774,65.35168295908774,0.0,0.0,0.0,0.0,0.0,0.0
6,2904.3794,60.692245,2.193943,65.32574480997553,65.32574480997553,0.0,0.0,0.0,0.0,0.0,0.0
7,2905.0476,60.781563,2.1821136,65.2998701834068,65.2998701834068,0.0,0.0,0.0,0.0,0.0,0.0
8,2905.716,61.398743,2.0829377,65.27400230805857,65.27400230805857,0.0,0.0,0.0,0.0,0.0,0.0
9,2906.386,60.444054,2.0640388,65.24809399356347,65.24809399356347,0.0,0.0,0.0,0.0,0.0,0.0
10,2907.0547,60.193123,2.0581722,65.22224909476863,65.22224909476863,0.0,0.0,0.0,0.0,0.0,0.0
11,2907.725,64.54048,2.0961878,65.1963543848395,65.1963543848395,0.0,0.0,0.0,0.0,0.0,0.0
12,2908.3938,62.840466,2.2168832,65.1705418695454,65.1705418695454,0.0,0.0,0.0,0.0,0.0,0.0
13,2909.0645,62.883087,2.1894436,65.14467018285796,65.14467018285796,0.0,0.0,0.0,0.0,0.0,0.0
14,2909.734,60.636913,2.1579523,65.11886177355687,65.11886177355687,0.0,0.0,0.0,0.0,0.0,0.0
15,2910.403,57.974274,2.0059905,65.09307892566359,65.09307892566359,0.0,0.0,0.0,0.0,0.0,0.0
16,2911.0745,57.220863,1.9718912,65.06722763239738,65.06722763239738,0.0,0.0,0.0,0.0,0.0,0.0
17,2911.7444,57.10449,2.141476,65.04144891347156,65.04144891347156,0.0,0.0,0.0,0.0,0.0,0.0
18,2912.4158,63.626026,2.1956189,65.01563002006878,65.01563002006878,0.0,0.0,0.0,0.0,0.0,0.0
19,2913.086,60.145638,2.0519323,64.9898742227443,64.9898742227443,0.0,0.0,0.0,0.0,0.0,0.0
20,2913.7578,58.384384,1.9683992,64.96406893162391,64.96406893162391,0.0,0.0,0.0,0.0,0.0,0.0
21,2914.428,59.517445,1.9478246,64.93834540979596,64.93834540979596,0.0,0.0,0.0,0.0,0.0,0.0
22,2915.0986,59.39711,1.9639939,64.91261925996476,64.91261925996476,0.0,0.0,0.0,0.0,0.0,0.0
23,2915.7708,59.71418,1.945142,64.88685307801094,64.88685307801094,0.0,0.0,0.0,0.0,0.0,0.0
24,2916.4414,58.85824,1.9262955,64.86115916185152,64.86115916185152,0.0,0.0,0.0,0.0,0.0,0.0
25,2917.1138,58.02095,1.9289106,64.83541591164558,64.83541591164558,0.0,0.0,0.0,0.0,0.0,0.0
26,2917.785,59.615864,1.9311682,64.80973550219434,64.80973550219434,0.0,0.0,0.0,0.0,0.0,0.0
27,2918.4578,61.213264,1.9793533,64.78400583650571,64.78400583650571,0.0,0.0,0.0,0.0,0.0,0.0
28,2919.1292,61.445393,1.9740305,64.7583482759137,64.7583482759137,0.0,0.0,0.0,0.0,0.0,0.0
29,2919.8022,62.689037,2.0179174,64.73264152508337,64.73264152508337,0.0,0.0,0.0,0.0,0.0,0.0
30,2920.4739,62.317375,2.0318944,64.70700679328094,64.70700679328094,0.0,0.0,0.0,0.0,0.0,0.0
31,2921.146,64.752945,2.053283,64.68136948502736,64.68136948502736,0.0,0.0,0.0,0.0,0.0,0.0
32,2921.8196,63.472275,2.1327004,64.6556924065862,64.6556924065862,0.0,0.0,0.0,0.0,0.0,0.0
33,2922.4917,60.645824,2.1979609,64.63008722412778,64.63008722412778,0.0,0.0,0.0,0.0,0.0,0.0
34,2923.1655,61.41442,2.115161,64.60443302182745,64.60443302182745,0.0,0.0,0.0,0.0,0.0,0.0
35,2923.838,63.728664,2.1249602,64.57885062968755,64.57885062968755,0.0,0.0,0.0,0.0,0.0,0.0
36,2924.5122,60.721447,2.0867558,64.553210002927,64.553210002927,0.0,0.0,0.0,0.0,0.0,0.0
37,2925.185,60.8199,2.0394423,64.52764111223048,64.52764111223048,0.0,0.0,0.0,0.0,0.0,0.0
38,2925.8584,62.481617,2.0204165,64.50206968866024,64.50206968866024,0.0,0.0,0.0,0.0,0.0,0.0
39,2926.5332,63.11312,2.0122564,64.47645870130225,64.47645870130225,0.0,0.0,0.0,0.0,0.0,0.0
40,2927.2063,63.128326,2.0222833,64.4509285846026,64.4509285846026,0.0,0.0,0.0,0.0,0.0,0.0
41,2927.8813,63.63461,2.0043974,64.42534043189696,64.42534043189696,0.0,0.0,0.0,0.0,0.0,0.0
42,2928.5547,60.40023,2.0680754,64.39983305275047,64.39983305275047,0.0,0.0,0.0,0.0,0.0,0.0
43,2929.23,60.095665,2.038795,64.37426771452847,64.37426771452847,0.0,0.0,0.0,0.0,0.0,0.0
44,2929.904,62.72858,2.013266,64.34876458483546,64.34876458483546,0.0,0.0,0.0,0.0,0.0,0.0
45,2930.578,63.266186,2.0000165,64.32328665020457,64.32328665020457,0.0,0.0,0.0,0.0,0.0,0.0
46,2931.254,62.073204,1.9943153,64.29774165499877,64.29774165499877,0.0,0.0,0.0,0.0,0.0,0.0
47,2931.9282,64.257996,1.9924748,64.27227720848396,64.27227720848396,0.0,0.0,0.0,0.0,0.0,0.0
48,2932.6042,59.732002,1.9693465,64.2467642229839,64.2467642229839,0.0,0.0,0.0,0.0,0.0,0.0
49,2933.2788,61.975445,2.0872028,64.22132247276325,64.22132247276325,0.0,0.0,0.0,0.0,0.0,0.0
50,2933.9553,63.246758,2.122703,64.19582304920088,64.19582304920088,0.0,0.0,0.0,0.0,0.0,0.0
51,2934.6304,61.239212,1.9634502,64.1703947873765,64.1703947873765,0.0,0.0,0.0,0.0,0.0,0.0
52,2935.3054,60.4192,1.9586521,64.14498244288367,64.14498244288367,0.0,0.0,0.0,0.0,0.0,0.0
53,2935.9824,62.931473,1.9833119,64.11951254540573,64.11951254540573,0.0,0.0,0.0,0.0,0.0,0.0
54,2936.658,62.915787,1.9747695,64.09411368801894,64.09411368801894,0.0,0.0,0.0,0.0,0.0,0.0
55,2937.3352,62.220444,1.9579993,64.06866653601776,64.06866653601776,0.0,0.0,0.0,0.0,0.0,0.0
56,2938.011,64.61846,1.9760438,64.04329033924378,64.04329033924378,0.0,0.0,0.0,0.0,0.0,0.0
57,2938.6885,64.66848,2.05617,64.01786591253148,64.01786591253148,0.0,0.0,0.0,0.0,0.0,0.0
58,2939.3645,60.804146,2.009366,63.9925123562901,63.9925123562901,0.0,0.0,0.0,0.0,0.0,0.0
59,2940.0405,60.967453,1.9191412,63.96717466797887,63.96717466797887,0.0,0.0,0.0,0.0,0.0,0.0
60,2940.7185,60.90404,1.9061388,63.94177969891576,63.94177969891576,0.0,0.0,0.0,0.0,0.0,0.0
61,2941.395,62.429066,1.9057341,63.91645547917761,63.91645547917761,0.0,0.0,0.0,0.0,0.0,0.0
62,2942.0732,63.64332,1.9074281,63.891083196478036,63.891083196478036,0.0,0.0,0.0,0.0,0.0,0.0
63,2942.7502,60.828327,1.8730462,63.8657724538808,63.8657724538808,0.0,0.0,0.0,0.0,0.0,0.0
64,2943.4287,58.280792,2.0637922,63.84042284310354,63.84042284310354,0.0,0.0,0.0,0.0,0.0,0.0
65,2944.106,64.72555,2.165373,63.815134699439064,63.815134699439064,0.0,0.0,0.0,0.0,0.0,0.0
66,2944.7832,64.88461,2.0636158,63.78986238580786,63.78986238580786,0.0,0.0,0.0,0.0,0.0,0.0
67,2945.4624,62.300133,2.0634449,63.764533073751714,63.764533073751714,0.0,0.0,0.0,0.0,0.0,0.0
68,2946.14,61.685005,2.0168536,63.73928332895664,63.73928332895664,0.0,0.0,0.0,0.0,0.0,0.0
69,2946.8193,61.2349,2.1598613,63.71397666126452,63.71397666126452,0.0,0.0,0.0,0.0,0.0,0.0
70,2947.4973,61.849968,2.1850615,63.6887403804797,63.6887403804797,0.0,0.0,0.0,0.0,0.0,0.0
71,2948.177,67.106674,2.0810568,63.663456342678366,63.663456342678366,0.0,0.0,0.0,0.0,0.0,0.0
72,2948.8552,62.851772,1.9790946,63.63824260767859,63.63824260767859,0.0,0.0,0.0,0.0,0.0,0.0
73,2949.5334,64.16214,1.9891673,63.613044653436646,63.613044653436646,0.0,0.0,0.0,0.0,0.0,0.0
74,2950.2139,64.1326,1.9904641,63.58778090830031,63.58778090830031,0.0,0.0,0.0,0.0,0.0,0.0
75,2950.8923,63.27476,1.991044,63.56260546976054,63.56260546976054,0.0,0.0,0.0,0.0,0.0,0.0
76,2951.5728,63.862457,2.0004532,63.537373377496316,63.537373377496316,0.0,0.0,0.0,0.0,0.0,0.0
77,2952.252,61.77585,2.0454743,63.512202338958815,63.512202338958815,0.0,0.0,0.0,0.0,0.0,0.0
78,2952.9324,61.43186,2.049914,63.48700186238187,63.48700186238187,0.0,0.0,0.0,0.0,0.0,0.0
79,2953.6118,62.11153,2.034625,63.4618533221168,63.4618533221168,0.0,0.0,0.0,0.0,0.0,0.0
80,2954.2913,58.685703,1.9190347,63.436720524740494,63.436720524740494,0.0,0.0,0.0,0.0,0.0,0.0
81,2954.9727,60.478397,2.0912337,63.411531278023574,63.411531278023574,0.0,0.0,0.0,0.0,0.0,0.0
82,2955.6523,68.01152,2.16608,63.38642095448958,63.38642095448958,0.0,0.0,0.0,0.0,0.0,0.0
83,2956.334,64.60001,2.0665853,63.361254256396236,63.361254256396236,0.0,0.0,0.0,0.0,0.0,0.0
84,2957.0142,62.21128,1.9966072,63.33615738124885,63.33615738124885,0.0,0.0,0.0,0.0,0.0,0.0
85,2957.696,64.243004,2.003573,63.31101321725717,63.31101321725717,0.0,0.0,0.0,0.0,0.0,0.0
86,2958.3765,62.041527,2.0605032,63.28593879275253,63.28593879275253,0.0,0.0,0.0,0.0,0.0,0.0
87,2959.057,61.68703,2.0766225,63.26088006198535,63.26088006198535,0.0,0.0,0.0,0.0,0.0,0.0
88,2959.7393,66.81669,2.1186442,63.23576514875846,63.23576514875846,0.0,0.0,0.0,0.0,0.0,0.0
89,2960.4204,65.929565,2.1200604,63.21071087850121,63.21071087850121,0.0,0.0,0.0,0.0,0.0,0.0
90,2961.103,60.687115,2.0714207,63.18561846588586,63.18561846588586,0.0,0.0,0.0,0.0,0.0,0.0
91,2961.784,63.316067,1.9791375,63.160604556185326,63.160604556185326,0.0,0.0,0.0,0.0,0.0,0.0
92,2962.4673,64.64078,2.0206213,63.135516692072265,63.135516692072265,0.0,0.0,0.0,0.0,0.0,0.0
93,2963.149,64.14405,1.9803709,63.11050725897926,63.11050725897926,0.0,0.0,0.0,0.0,0.0,0.0
94,2963.8306,64.96467,2.018371,63.085513481771784,63.085513481771784,0.0,0.0,0.0,0.0,0.0,0.0
95,2964.514,63.66361,1.9912695,63.06047274243578,63.06047274243578,0.0,0.0,0.0,0.0,0.0,0.0
96,2965.1958,59.33457,2.0548418,63.03550133807509,63.03550133807509,0.0,0.0,0.0,0.0,0.0,0.0
97,2965.88,60.962738,2.0692148,63.01046516980494,63.01046516980494,0.0,0.0,0.0,0.0,0.0,0.0
98,2966.562,66.24237,2.0344126,62.98551612942422,62.98551612942422,0.0,0.0,0.0,0.0,0.0,0.0
99,2967.246,66.06138,2.0396357,62.960511331381944,62.960511331381944,0.0,0.0,0.0,0.0,0.0,0.0
100,2967.929,59.730118,2.0426679,62.93556679828276,62.93556679828276,0.0,0.0,0.0,0.0,0.0,0.0
101,2968.6116,59.174255,2.0357327,62.9106467931548,62.9106467931548,0.0,0.0,0.0,0.0,0.0,0.0
102,2969.2964,64.605034,1.995159,62.88566224228303,62.88566224228303,0.0,0.0,0.0,0.0,0.0,0.0
103,2969.9797,64.0319,2.065936,62.86074676462306,62.86074676462306,0.0,0.0,0.0,0.0,0.0,0.0
104,2970.6643,61.57429,2.0787401,62.83580242117163,62.83580242117163,0.0,0.0,0.0,0.0,0.0,0.0
105,2971.3477,62.48868,1.9950495,62.8109181584114,62.8109181584114,0.0,0.0,0.0,0.0,0.0,0.0
106,2972.033,65.80358,2.023352,62.78597841266999,62.78597841266999,0.0,0.0,0.0,0.0,0.0,0.0
107,2972.7166,65.465355,2.011257,62.761116451537255,62.761116451537255,0.0,0.0,0.0,0.0,0.0,0.0
108,2973.402,61.062157,1.9767761,62.7361990808876,62.7361990808876,0.0,0.0,0.0,0.0,0.0,0.0
109,2974.0862,61.81682,1.9535532,62.7113505359567,62.7113505359567,0.0,0.0,0.0,0.0,0.0,0.0
110,2974.7703,63.82455,1.9920007,62.6865175445,62.6865175445,0.0,0.0,0.0,0.0,0.0,0.0
111,2975.4565,65.83669,1.9967853,62.661620404791144,62.661620404791144,0.0,0.0,0.0,0.0,0.0,0.0
112,2976.1409,65.68666,1.9651165,62.63680968150216,62.63680968150216,0.0,0.0,0.0,0.0,0.0,0.0
113,2976.8271,59.624348,1.9887999,62.61194373743477,62.61194373743477,0.0,0.0,0.0,0.0,0.0,0.0
114,2977.512,60.06604,1.9837161,62.58714641908938,62.58714641908938,0.0,0.0,0.0,0.0,0.0,0.0
115,2978.1987,63.396362,1.9079934,62.562293964152445,62.562293964152445,0.0,0.0,0.0,0.0,0.0,0.0
116,2978.8838,60.360188,1.8949515,62.53751889047968,62.53751889047968,0.0,0.0,0.0,0.0,0.0,0.0
117,2979.569,58.19422,1.8463515,62.51275050038787,62.51275050038787,0.0,0.0,0.0,0.0,0.0,0.0
118,2980.2563,61.690086,1.9078122,62.48792708865474,62.48792708865474,0.0,0.0,0.0,0.0,0.0,0.0
119,2980.9417,61.553005,1.902016,62.463189734200476,62.463189734200476,0.0,0.0,0.0,0.0,0.0,0.0
120,2981.6292,63.337223,1.9793152,62.43838861543908,62.43838861543908,0.0,0.0,0.0,0.0,0.0,0.0
121,2982.315,61.237106,1.9328991,62.41366465109138,62.41366465109138,0.0,0.0,0.0,0.0,0.0,0.0
122,2983.0027,60.69377,1.8684444,62.388885810669734,62.388885810669734,0.0,0.0,0.0,0.0,0.0,0.0
123,2983.689,60.498165,1.839456,62.36417524396016,62.36417524396016,0.0,0.0,0.0,0.0,0.0,0.0
124,2984.3755,59.53133,1.8408502,62.33947136168582,62.33947136168582,0.0,0.0,0.0,0.0,0.0,0.0
125,2985.0635,61.72304,1.8463026,62.31473028255441,62.31473028255441,0.0,0.0,0.0,0.0,0.0,0.0
126,2985.7502,59.580177,1.8199285,62.290048577805,62.290048577805,0.0,0.0,0.0,0.0,0.0,0.0
127,2986.4387,58.50335,1.8173503,62.265320960760384,62.265320960760384,0.0,0.0,0.0,0.0,0.0,0.0
128,2987.1257,62.44391,1.8677969,62.240661418971726,62.240661418971726,0.0,0.0,0.0,0.0,0.0,0.0
129,2987.8147,63.44768,1.8503051,62.21594727134908,62.21594727134908,0.0,0.0,0.0,0.0,0.0,0.0
130,2988.502,59.506413,1.8980442,62.19130987794862,62.19130987794862,0.0,0.0,0.0,0.0,0.0,0.0
131,2989.19,60.755375,1.8687794,62.16666167077536,62.16666167077536,0.0,0.0,0.0,0.0,0.0,0.0
132,2989.8792,57.02113,1.7602273,62.14198520896502,62.14198520896502,0.0,0.0,0.0,0.0,0.0,0.0
133,2990.567,54.234753,1.717173,62.11737662447855,62.11737662447855,0.0,0.0,0.0,0.0,0.0,0.0
134,2991.2566,57.370857,1.758468,62.092713620105904,62.092713620105904,0.0,0.0,0.0,0.0,0.0,0.0
135,2991.9446,59.865837,1.799292,62.06812714484666,62.06812714484666,0.0,0.0,0.0,0.0,0.0,0.0
136,2992.6345,58.63673,1.7905153,62.04348632171639,62.04348632171639,0.0,0.0,0.0,0.0,0.0,0.0
137,2993.323,60.70589,1.8182825,62.01891322450694,62.01891322450694,0.0,0.0,0.0,0.0,0.0,0.0
138,2994.0117,58.930336,1.794673,61.99434680200203,61.99434680200203,0.0,0.0,0.0,0.0,0.0,0.0
139,2994.7021,59.928642,1.7708257,61.969734856031685,61.969734856031685,0.0,0.0,0.0,0.0,0.0,0.0
140,2995.391,56.49125,1.7427405,61.945190519950536,61.945190519950536,0.0,0.0,0.0,0.0,0.0,0.0
141,2996.0818,54.3684,1.7184787,61.92060072125639,61.92060072125639,0.0,0.0,0.0,0.0,0.0,0.0
142,2996.771,58.14885,1.7671145,61.89607845154246,61.89607845154246,0.0,0.0,0.0,0.0,0.0,0.0
143,2997.4622,58.540108,1.7694726,61.87150210154706,61.87150210154706,0.0,0.0,0.0,0.0,0.0,0.0
144,2998.1516,57.03429,1.7440523,61.84700188358947,61.84700188358947,0.0,0.0,0.0,0.0,0.0,0.0
145,2998.8413,55.852398,1.7476938,61.82250832985355,61.82250832985355,0.0,0.0,0.0,0.0,0.0,0.0
146,2999.5327,58.195328,1.8083775,61.797969470662686,61.797969470662686,0.0,0.0,0.0,0.0,0.0,0.0
147,3000.223,58.783455,1.81949,61.77348928737043,61.77348928737043,0.0,0.0,0.0,0.0,0.0,0.0
148,3000.9146,56.841415,1.8139983,61.74897252130614,61.74897252130614,0.0,0.0,0.0,0.0,0.0,0.0
149,3001.605,59.52767,1.766892,61.72451436139937,61.72451436139937,0.0,0.0,0.0,0.0,0.0,0.0
150,3002.2974,54.39412,1.726059,61.70000238745075,61.70000238745075,0.0,0.0,0.0,0.0,0.0,0.0
151,3002.988,56.12034,1.7133449,61.675566241702384,61.675566241702384,0.0,0.0,0.0,0.0,0.0,0.0
152,3003.6787,56.887638,1.72907,61.6511453900543,61.6511453900543,0.0,0.0,0.0,0.0,0.0,0.0
153,3004.3716,56.411503,1.6980464,61.62666220146673,61.62666220146673,0.0,0.0,0.0,0.0,0.0,0.0
154,3005.0627,57.979668,1.7347894,61.60225470970374,61.60225470970374,0.0,0.0,0.0,0.0,0.0,0.0
155,3005.7556,58.31068,1.7342945,61.577802200485145,61.577802200485145,0.0,0.0,0.0,0.0,0.0,0.0
156,3006.447,57.41949,1.7836789,61.553416678186295,61.553416678186295,0.0,0.0,0.0,0.0,0.0,0.0
157,3007.1404,56.411064,1.785999,61.52897759596819,61.52897759596819,0.0,0.0,0.0,0.0,0.0,0.0
158,3007.832,54.655552,1.7413741,61.50461402848673,61.50461402848673,0.0,0.0,0.0,0.0,0.0,0.0
159,3008.524,54.43889,1.6644425,61.48025711480324,61.48025711480324,0.0,0.0,0.0,0.0,0.0,0.0
160,3009.2178,55.74309,1.6782618,61.45584675278245,61.45584675278245,0.0,0.0,0.0,0.0,0.0,0.0
161,3009.9102,54.667328,1.6756203,61.431503193579395,61.431503193579395,0.0,0.0,0.0,0.0,0.0,0.0
162,3010.604,55.457905,1.669414,61.407123418892404,61.407123418892404,0.0,0.0,0.0,0.0,0.0,0.0
163,3011.2966,51.882957,1.6557267,61.38280178596853,61.38280178596853,0.0,0.0,0.0,0.0,0.0,0.0
164,3011.9912,55.0665,1.6644759,61.3584268567508,61.3584268567508,0.0,0.0,0.0,0.0,0.0,0.0
165,3012.684,57.135868,1.6772741,61.33412714079696,61.33412714079696,0.0,0.0,0.0,0.0,0.0,0.0
166,3013.377,52.12638,1.6420082,61.30984263283537,61.30984263283537,0.0,0.0,0.0,0.0,0.0,0.0
167,3014.072,53.9233,1.6657187,61.28549638001602,61.28549638001602,0.0,0.0,0.0,0.0,0.0,0.0
168,3014.7659,58.112583,1.7010123,61.261208123098,61.261208123098,0.0,0.0,0.0,0.0,0.0,0.0
169,3015.461,56.1576,1.6885195,61.236892387146376,61.236892387146376,0.0,0.0,0.0,0.0,0.0,0.0
170,3016.155,53.657677,1.657864,61.21262603459167,61.21262603459167,0.0,0.0,0.0,0.0,0.0,0.0
171,3016.8503,54.737827,1.6699654,61.18833224112942,61.18833224112942,0.0,0.0,0.0,0.0,0.0,0.0
172,3017.5444,56.81457,1.7681302,61.164096294972246,61.164096294972246,0.0,0.0,0.0,0.0,0.0,0.0
173,3018.2385,55.60625,1.7457328,61.1398755191452,61.1398755191452,0.0,0.0,0.0,0.0,0.0,0.0
174,3018.9346,57.876873,1.6772113,61.11560180915022,61.11560180915022,0.0,0.0,0.0,0.0,0.0,0.0
175,3019.6292,56.14636,1.6616089,61.09139436543972,61.09139436543972,0.0,0.0,0.0,0.0,0.0,0.0
176,3020.3254,53.47565,1.687355,61.06714256899544,61.06714256899544,0.0,0.0,0.0,0.0,0.0,0.0
177,3021.0205,53.63831,1.6944128,61.042948464022224,61.042948464022224,0.0,0.0,0.0,0.0,0.0,0.0
178,3021.717,56.10987,1.7186077,61.01871856632576,61.01871856632576,0.0,0.0,0.0,0.0,0.0,0.0
179,3022.412,57.184883,1.673611,60.99455477626263,60.99455477626263,0.0,0.0,0.0,0.0,0.0,0.0
180,3023.1077,56.93471,1.6766382,60.97038914927324,60.97038914927324,0.0,0.0,0.0,0.0,0.0,0.0
181,3023.8044,55.105396,1.6436509,60.94619628175402,60.94619628175402,0.0,0.0,0.0,0.0,0.0,0.0
182,3024.5,54.83703,1.6370649,60.92206092901711,60.92206092901711,0.0,0.0,0.0,0.0,0.0,0.0
183,3025.1975,56.40813,1.6603264,60.89787297224145,60.89787297224145,0.0,0.0,0.0,0.0,0.0,0.0
184,3025.8936,57.594715,1.7381275,60.873750941296066,60.873750941296066,0.0,0.0,0.0,0.0,0.0,0.0
185,3026.5913,56.02926,1.706548,60.84958483941842,60.84958483941842,0.0,0.0,0.0,0.0,0.0,0.0
186,3027.2876,51.63789,1.67832,60.82548458439105,60.82548458439105,0.0,0.0,0.0,0.0,0.0,0.0
187,3027.9858,55.711,1.6186552,60.80133187492702,60.80133187492702,0.0,0.0,0.0,0.0,0.0,0.0
188,3028.6824,56.041393,1.6501575,60.777253381072605,60.777253381072605,0.0,0.0,0.0,0.0,0.0,0.0
189,3029.3792,52.618446,1.6811894,60.75318152459712,60.75318152459712,0.0,0.0,0.0,0.0,0.0,0.0
190,3030.0776,52.190865,1.7322938,60.72906574942127,60.72906574942127,0.0,0.0,0.0,0.0,0.0,0.0
191,3030.7747,53.660007,1.6806517,60.705015629390324,60.705015629390324,0.0,0.0,0.0,0.0,0.0,0.0
192,3031.4736,53.878403,1.6717165,60.68091323335422,60.68091323335422,0.0,0.0,0.0,0.0,0.0,0.0
193,3032.171,55.17045,1.6223722,60.65688483502135,60.65688483502135,0.0,0.0,0.0,0.0,0.0,0.0
194,3032.87,56.656258,1.635894,60.632804229784696,60.632804229784696,0.0,0.0,0.0,0.0,0.0,0.0
195,3033.5676,55.993977,1.6240009,60.608797533136844,60.608797533136844,0.0,0.0,0.0,0.0,0.0,0.0
196,3034.2656,54.454227,1.6234443,60.58478906780511,60.58478906780511,0.0,0.0,0.0,0.0,0.0,0.0
197,3034.9653,56.018955,1.6191415,60.5607369044059,60.5607369044059,0.0,0.0,0.0,0.0,0.0,0.0
198,3035.6636,54.59086,1.6003668,60.53675013707189,60.53675013707189,0.0,0.0,0.0,0.0,0.0,0.0
199,3036.3638,56.333565,1.6043307,60.512711350912966,60.512711350912966,0.0,0.0,0.0,0.0,0.0,0.0
200,3037.0623,52.375088,1.618476,60.488746266795616,60.488746266795616,0.0,0.0,0.0,0.0,0.0,0.0
201,3037.7625,50.436867,1.6162905,60.464737601208256,60.464737601208256,0.0,0.0,0.0,0.0,0.0,0.0
202,3038.4614,55.235523,1.6374304,60.44078581168727,60.44078581168727,0.0,0.0,0.0,0.0,0.0,0.0
203,3039.1602,53.587475,1.580344,60.41685737428679,60.41685737428679,0.0,0.0,0.0,0.0,0.0,0.0
204,3039.861,54.811306,1.590197,60.392868731611955,60.392868731611955,0.0,0.0,0.0,0.0,0.0,0.0
205,3040.5603,56.08834,1.5990341,60.36895357453335,60.36895357453335,0.0,0.0,0.0,0.0,0.0,0.0
206,3041.2617,55.352516,1.605651,60.344978301639166,60.344978301639166,0.0,0.0,0.0,0.0,0.0,0.0
207,3041.9612,55.695774,1.5970153,60.321084773451986,60.321084773451986,0.0,0.0,0.0,0.0,0.0,0.0
208,3042.6628,57.333843,1.6059222,60.29713120832609,60.29713120832609,0.0,0.0,0.0,0.0,0.0,0.0
209,3043.3628,55.21273,1.5915849,60.27325096227899,60.27325096227899,0.0,0.0,0.0,0.0,0.0,0.0
210,3044.0627,55.432575,1.5962335,60.24938566222048,60.24938566222048,0.0,0.0,0.0,0.0,0.0,0.0
211,3044.7651,53.836594,1.6522744,60.22545213220097,60.22545213220097,0.0,0.0,0.0,0.0,0.0,0.0
212,3045.4653,55.095985,1.6677735,60.201608426685624,60.201608426685624,0.0,0.0,0.0,0.0,0.0,0.0
213,3046.1677,56.60147,1.6009504,60.177704886126755,60.177704886126755,0.0,0.0,0.0,0.0,0.0,0.0
214,3046.8687,54.59378,1.5820674,60.153866148573925,60.153866148573925,0.0,0.0,0.0,0.0,0.0,0.0
215,3047.5713,52.44187,1.701257,60.1299842662573,60.1299842662573,0.0,0.0,0.0,0.0,0.0,0.0
216,3048.2722,51.508232,1.6641065,60.10617539953854,60.10617539953854,0.0,0.0,0.0,0.0,0.0,0.0
217,3048.9739,54.477524,1.5725485,60.08235657559847,60.08235657559847,0.0,0.0,0.0,0.0,0.0,0.0
218,3049.6765,54.310665,1.5700312,60.058519548483346,60.058519548483346,0.0,0.0,0.0,0.0,0.0,0.0
219,3050.3784,52.188496,1.5453318,60.03472229067069,60.03472229067069,0.0,0.0,0.0,0.0,0.0,0.0
