,wave,flux,error,model,cont,OIIIb_br,OIIIb_na,hbeta_br,hbeta_na,halpha_br,halpha_na
0,2900.1055,52.849365,1.5791218,57.60496654422324,57.60496654422324,0.0,0.0,0.0,0.0,0.0,0.0
1,2900.7725,56.349953,1.6226255,57.58167385647902,57.58167385647902,0.0,0.0,0.0,0.0,0.0,0.0
2,2901.4417,54.496456,1.6070019,57.55831927933422,57.55831927933422,0.0,0.0,0.0,0.0,0.0,0.0
3,2902.1091,53.83318,1.6002976,57.5350391435576,57.5350391435576,0.0,0.0,0.0,0.0,0.0,0.0
4,2902.7769,54.972622,1.6163208,57.51176526729018,57.51176526729018,0.0,0.0,0.0,0.0,0.0,0.0
5,2903.4463,54.909065,1.6135212,57.48844664472081,57.48844664472081,0.0,0.0,0.0,0.0,0.0,0.0
6,2904.1143,54.073494,1.6059812,57.46519382626392,57.46519382626392,0.0,0.0,0.0,0.0,0.0,0.0
7,2904.784,53.64921,1.5977443,57.44189632231496,57.44189632231496,0.0,0.0,0.0,0.0,0.0,0.0
8,2905.4521,51.42978,1.5705003,57.41866454289862,57.41866454289862,0.0,0.0,0.0,0.0,0.0,0.0
9,2906.122,52.636646,1.578755,57.395388138710146,57.395388138710146,0.0,0.0,0.0,0.0,0.0,0.0
10,2906.7908,53.9554,1.5906354,57.372168904998325,57.372168904998325,0.0,0.0,0.0,0.0,0.0,0.0
11,2907.4595,53.1266,1.5880482,57.34896440228065,57.34896440228065,0.0,0.0,0.0,0.0,0.0,0.0
12,2908.1304,54.652954,1.598998,57.32569844343852,57.32569844343852,0.0,0.0,0.0,0.0,0.0,0.0
13,2908.7993,53.507298,1.5834552,57.30251495438627,57.30251495438627,0.0,0.0,0.0,0.0,0.0,0.0
14,2909.47,51.69716,1.5838937,57.279286997353246,57.279286997353246,0.0,0.0,0.0,0.0,0.0,0.0
15,2910.1392,53.0721,1.5765417,57.25612449246411,57.25612449246411,0.0,0.0,0.0,0.0,0.0,0.0
16,2910.8103,55.065243,1.6280946,57.23290913766886,57.23290913766886,0.0,0.0,0.0,0.0,0.0,0.0
17,2911.48,54.480072,1.6135787,57.20975916658072,57.20975916658072,0.0,0.0,0.0,0.0,0.0,0.0
18,2912.1514,53.081387,1.5892627,57.18656485897539,57.18656485897539,0.0,0.0,0.0,0.0,0.0,0.0
19,2912.8213,53.737373,1.5910515,57.16343585598452,57.16343585598452,0.0,0.0,0.0,0.0,0.0,0.0
