,wave,flux,error,model,cont,OIIIb_br,OIIIb_na,hbeta_br,hbeta_na,halpha_br,halpha_na
0,3292.2527,25.326046,9.877535,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
1,3293.01,17.22791,10.508429,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
2,3293.7695,13.859715,9.698313,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
3,3294.5276,29.593388,9.927563,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
4,3295.2874,15.380197,8.680672,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
5,3296.0454,19.405537,7.1678853,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
6,3296.8054,13.759473,5.605683,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
7,3297.564,20.06258,5.4962316,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
8,3298.3225,18.637617,5.093033,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
9,3299.083,9.564886,4.433327,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
10,3299.8418,10.3695345,3.3919456,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
11,3300.6028,8.772284,3.1984472,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
12,3301.362,12.732846,3.0281162,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
13,3302.1233,14.278649,3.0698407,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
14,3302.883,11.384097,2.9524367,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
15,3303.6428,8.875693,2.8888302,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
16,3304.4045,10.869318,2.8572035,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
17,3305.1653,12.216952,2.8355463,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
18,3305.9275,6.868721,2.8022888,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
19,3306.688,6.8399405,2.650102,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
20,3307.4504,7.957832,2.7547758,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
21,3308.2114,8.782209,2.7892048,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
22,3308.9724,12.223102,2.7368143,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
23,3309.7354,12.912115,2.7764204,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
24,3310.4968,10.131907,2.7660067,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
25,3311.2605,15.7367525,2.8146594,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
26,3312.022,14.679415,2.8314211,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
27,3312.786,8.82843,2.6208472,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
28,3313.548,10.704031,2.6255171,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
29,3314.3103,7.4544683,2.5416331,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
30,3315.0745,7.0537086,2.5266688,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
31,3315.8372,14.389064,2.5878224,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
32,3316.6018,10.50981,2.4947345,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
33,3317.3647,3.4930494,2.380445,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
34,3318.13,11.695092,2.4653325,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
35,3318.893,12.872062,2.452379,15.569419479370117,15.569419479370117,0.0,0.0,0.0,0.0,0.0,0.0
