,wave,flux,error,model,cont,OIIIb_br,OIIIb_na,hbeta_br,hbeta_na,halpha_br,halpha_na
0,2979.7124,38.539753,0.63888997,28.832415694769086,28.832415694769086,0.0,0.0,0.0,0.0,0.0,0.0
1,2980.398,38.535725,0.63888997,28.829057599066992,28.829057599066992,0.0,0.0,0.0,0.0,0.0,0.0
2,2981.0852,38.531704,0.63888997,28.825692299712973,28.825692299712973,0.0,0.0,0.0,0.0,0.0,0.0
3,2981.7712,38.527695,0.63888997,28.82233414313727,28.82233414313727,0.0,0.0,0.0,0.0,0.0,0.0
4,2982.459,38.52369,5.1807194,28.81896878902776,28.81896878902776,0.0,0.0,0.0,0.0,0.0,0.0
5,2983.145,29.274776,4.7597446,28.815612961936864,28.815612961936864,0.0,0.0,0.0,0.0,0.0,0.0
6,2983.833,31.476112,4.820721,28.81224874814449,28.81224874814449,0.0,0.0,0.0,0.0,0.0,0.0
7,2984.5195,39.005405,4.848261,28.808892861845102,28.808892861845102,0.0,0.0,0.0,0.0,0.0,0.0
8,2985.2058,36.976345,4.8924084,28.805539330940995,28.805539330940995,0.0,0.0,0.0,0.0,0.0,0.0
9,2985.8943,42.539528,4.778006,28.802176229696187,28.802176229696187,0.0,0.0,0.0,0.0,0.0,0.0
10,2986.581,39.964493,4.6386023,28.79882264010556,28.79882264010556,0.0,0.0,0.0,0.0,0.0,0.0
11,2987.2698,35.78183,4.457365,28.795460679484187,28.795460679484187,0.0,0.0,0.0,0.0,0.0,0.0
12,2987.957,31.783262,4.375773,28.7921070330687,28.7921070330687,0.0,0.0,0.0,0.0,0.0,0.0
13,2988.646,33.81542,4.1759143,28.788746213273647,28.788746213273647,0.0,0.0,0.0,0.0,0.0,0.0
14,2989.3337,38.80029,3.8782396,28.785392511891928,28.785392511891928,0.0,0.0,0.0,0.0,0.0,0.0
15,2990.0212,32.071915,3.6110892,28.78204116244751,28.78204116244751,0.0,0.0,0.0,0.0,0.0,0.0
16,2990.7107,30.57689,3.7803242,28.778681457613164,28.778681457613164,0.0,0.0,0.0,0.0,0.0,0.0
17,2991.3992,31.941168,3.9537287,28.77532767555944,28.77532767555944,0.0,0.0,0.0,0.0,0.0,0.0
18,2992.089,34.97649,4.190601,28.771967924007264,28.771967924007264,0.0,0.0,0.0,0.0,0.0,0.0
19,2992.7773,35.938683,4.3154254,28.76861765699958,28.76861765699958,0.0,0.0,0.0,0.0,0.0,0.0
20,2993.4675,33.714603,4.31619,28.765259047591375,28.765259047591375,0.0,0.0,0.0,0.0,0.0,0.0
21,2994.1562,32.86328,4.202956,28.76190872900866,28.76190872900866,0.0,0.0,0.0,0.0,0.0,0.0
22,2994.845,31.248302,4.2198873,28.75855957106343,28.75855957106343,0.0,0.0,0.0,0.0,0.0,0.0
23,2995.5354,40.28834,4.370611,28.75520326684174,28.75520326684174,0.0,0.0,0.0,0.0,0.0,0.0
24,2996.2246,39.861107,4.360304,28.75185405865142,28.75185405865142,0.0,0.0,0.0,0.0,0.0,0.0
25,2996.9158,31.830036,4.0108705,28.748496524468298,28.748496524468298,0.0,0.0,0.0,0.0,0.0,0.0
