# iter, APOLY_COEFF_1, APOLY_COEFF_2, APOLY_COEFF_3, APOLY_COEFF_4, APOLY_COEFF_5, APOLY_COEFF_6, APOLY_COEFF_7, POWER_AMP, POWER_SLOPE, NA_OPT_FEII_AMP, BR_OPT_FEII_AMP, NA_OPT_FEII_DISP, BR_OPT_FEII_DISP, NA_OPT_FEII_VOFF, BR_OPT_FEII_VOFF, NA_OII_VOFF, NA_OII_AMP, NA_OII_DISP, NA_H_BETA_VOFF, NA_H_BETA_AMP, NA_H_BETA_DISP, NA_OIII_a_VOFF, NA_OIII_a_AMP, NA_OIII_a_DISP, NA_OIII_b_VOFF, NA_OIII_b_AMP, NA_OIII_b_DISP, NA_H_ALPHA_VOFF, NA_H_ALPHA_AMP, NA_H_ALPHA_DISP, BR_H_BETA_VOFF, BR_H_BETA_AMP, BR_H_BETA_DISP, BR_OII_VOFF, BR_OII_AMP, BR_OII_DISP, BR_OIII_a_VOFF, BR_OIII_a_AMP, BR_OIII_a_DISP, BR_OIII_b_VOFF, BR_OIII_b_AMP, BR_OIII_b_DISP, BR_H_ALPHA_VOFF, BR_H_ALPHA_AMP, BR_H_ALPHA_DISP
1000, 0.48062743048237455, -0.2236376789492231, 0.06407307136759632, -0.018214049242012975, -0.017282873728433568, -0.009707897551179998, 0.008997949245600365, 0.1875214812696449, -3.2791200904609754, 0.19204469876690825, 0.254154534216416, 11.955373536426194, 505.08785835988624, 2.341463768031743, 26.487164080346936, -3.1198269799980127, 0.1045341183310927, 498.79404122242687, 1.0589842599734502, 0.10559100763856935, 50.441732585771746, 8.038895696018194, 0.21443307371933906, 282.7893757366681, 10.74070109563819, 3.648662870733957, 0.16729077680061338, -0.4721640362062132, 0.1156504276321438, 50.06146581790332, 42.597363463591726, 0.2185726073173001, 618.8019487191194, -3.4256197804167248, 0.22985942537227577, 519.839090834387, 3.1532386727432176, 0.1464425992598891, 500.1286831586541, 188.3727508563321, 0.39883790369712996, 829.3292671990316, 71.01883900070158, 0.5735200295685337, 579.1397930205677
1100, 0.47600682973359565, -0.21619586834751803, 0.06297760222080653, -0.018291772133630743, -0.01534660880081995, -0.008389392264741698, 0.011719689000037295, 0.18901425029280675, -3.2387482939306818, 0.21525290324024973, 0.29277706683756094, 11.944726282439236, 505.0645552483887, 2.3478633621145746, 26.498204178560453, -3.1248958673577745, 0.12033575080415747, 498.79220456422826, 1.0718466797589397, 0.12235827966763635, 50.4468072351203, 8.030577249946372, 0.23028583807102931, 282.79934737935025, 10.75784224382685, 3.6374805784976463, 0.19662682541302567, -0.4597586091315362, 0.13773386410179936, 50.04930244544812, 42.58952961124442, 0.22843595440457248, 618.8004010443952, -3.426640828404802, 0.22519548787902854, 519.839090834387, 3.1576531754476873, 0.1517669353190924, 500.1547292399347, 188.39316054915844, 0.403414682064521, 829.3186938211848, 71.0071942579689, 0.5747012999731892, 579.1484276009539
1200, 0.47180520225732536, -0.21166785449437653, 0.06084629227436998, -0.020337732233323094, -0.013079384807620179, -0.00622852233783578, 0.011781356157769068, 0.19033165265176405, -3.207008356591799, 0.24106111195747842, 0.319833632132826, 11.941593956444388, 505.0367156586506, 2.348572584134597, 26.498623303682532, -3.124229984964389, 0.13247135644056274, 498.78913535728276, 1.0916887003242377, 0.13570397309160898, 50.46876388649266, 8.019023252749127, 0.23938340395025354, 282.80037641611074, 10.793754896178733, 3.6419424737351695, 0.2242369153332274, -0.43498486185719465, 0.1452667179728744, 50.04860700890055, 42.58738048986225, 0.23545875358425314, 618.7876208646055, -3.431407732185706, 0.21271735216261317, 519.8443847514815, 3.169201723783623, 0.15365408354338755, 500.16915428622275, 188.413296996886, 0.4045149086331499, 829.3013557819505, 71.0000727633981, 0.5738435572202635, 579.1574640355877
1300, 0.46798833209729895, -0.20568809657182097, 0.059198981894236745, -0.020055368566802213, -0.012671195433287971, -0.0028346226504852336, 0.010430851322079757, 0.1919062004929792, -3.1714254480355937, 0.25943092666003414, 0.3567473606890313, 11.95316422942724, 505.02953847827285, 2.3498831131990725, 26.497495095088173, -3.1097715818258975, 0.14579273074726865, 498.77532881949156, 1.1003491175172981, 0.14599246411266437, 50.46828211680372, 8.020026423207522, 0.24813259198329513, 282.79886069205014, 10.798488092735717, 3.6443076798019276, 0.24984179432035802, -0.4268153163801217, 0.16524243963808155, 50.03554982197855, 42.58191618585227, 0.2319299361506709, 618.7489970258935, -3.4217104433734518, 0.20642750073084148, 519.8403780213237, 3.192128605183408, 0.1563650206042635, 500.1875455061071, 188.43629362526588, 0.3990948403047794, 829.2749229184786, 71.00002015369544, 0.5728377866703367, 579.173978597232
1400, 0.46355951140010193, -0.19875072017661088, 0.0558767591950656, -0.020089011118176972, -0.011194902235116148, -0.0018117639700048292, 0.009056622551288453, 0.19300066594836776, -3.135237726466873, 0.2767025436147439, 0.3906601031195822, 11.950545335363675, 505.00754511211636, 2.333489785662561, 26.51464477519698, -3.092151368568893, 0.15233471726405384, 498.766517185771, 1.110031126438072, 0.16129677789793223, 50.48311013752069, 8.003312765138116, 0.2475105697526013, 282.7930519913048, 10.827509044938056, 3.641114361472453, 0.2693628797189932, -0.42849468628562826, 0.17871067255841228, 50.02050572567397, 42.59654773044822, 0.23244077266629498, 618.7439735856822, -3.4030469653808524, 0.2040654249126833, 519.8489732902262, 3.203389365674245, 0.1602399385759339, 500.2075375483794, 188.4589670360484, 0.38775384537916324, 829.2476437438983, 71.0084453629165, 0.5721571467596622, 579.1943102961673
1500, 0.46057531396181195, -0.19401755011004093, 0.05446277590967512, -0.01955422393095938, -0.011673695879376583, -0.001562874479227025, 0.006236726378663567, 0.19558624388427845, -3.0954492675326186, 0.2911466375085936, 0.4035615088753037, 11.942727587050292, 505.0004694207525, 2.3259084695141716, 26.51232289795716, -3.1076357194694366, 0.15603873993385015, 498.7484590536132, 1.1282154209105322, 0.173658356646886, 50.516105488210066, 8.002986466721758, 0.251893342225841, 282.7916892138661, 10.854057424342686, 3.635826785962441, 0.29270519158665576, -0.4043514406330317, 0.19229015534516006, 50.007548201529744, 42.60860384023866, 0.2393376537224814, 618.7428335823837, -3.406918973721467, 0.20241957544880868, 519.837475177144, 3.2305716145265193, 0.157757332083439, 500.22466030187906, 188.47073125921895, 0.3871884732545081, 829.2292765077641, 71.03367108989788, 0.5631420278028254, 579.2028086472563
1600, 0.4550076608399793, -0.18803086346457082, 0.053438056825757044, -0.020327114225248508, -0.009271101734694523, -0.0024012224897962016, 0.004951935343670277, 0.19879445752738972, -3.041860154359864, 0.2916682391633244, 0.4162034345382232, 11.947921704161212, 505.0077927759007, 2.2890018568556574, 26.468236605780604, -3.1234382760144856, 0.16656981011686406, 498.74424399114093, 1.1009109948581275, 0.18302507549770658, 50.53669634116473, 7.9741121840951, 0.24818228255784325, 282.77810348473184, 10.859615253442492, 3.6301422241571073, 0.3105945068149714, -0.3667663507300605, 0.20352100328132686, 50.00921609192524, 42.61662392796129, 0.24658664474412884, 618.7338905869482, -3.397697251769971, 0.19039357064795312, 519.8226304673855, 3.242584633771186, 0.16157057819962298, 500.2366960737889, 188.48353304976308, 0.3829687460742167, 829.2278627013825, 71.01896990603012, 0.562710617513363, 579.2146388326737
1700, 0.45006332412839056, -0.18165065743636521, 0.05129704167362491, -0.020324422533787606, -0.01007499980083585, -0.0035052900175106295, 0.006848168658839512, 0.20026826091485567, -2.994608981903153, 0.30467061977402843, 0.43367099821122035, 11.943480246417085, 504.9991702120445, 2.2460793152653995, 26.453198705018867, -3.1225270110250607, 0.16776424039620044, 498.7159100570136, 1.0943755536362725, 0.19076549315258962, 50.58020141502992, 7.968126061735051, 0.2338325928558983, 282.81055238529757, 10.861698891688992, 3.6469110457653544, 0.3295645919523391, -0.34609310630238466, 0.20644933390146192, 49.99566073250396, 42.622726783441365, 0.2519932299500081, 618.7270721518065, -3.3509728914579164, 0.1938345037143032, 519.8396826533957, 3.2555859472287114, 0.1606962139866459, 500.2458727530556, 188.4992098578989, 0.37928311689994165, 829.1987549989077, 71.04998410503651, 0.5619674137999369, 579.2314961604774
1800, 0.44310968910250637, -0.17387029211215393, 0.04837221014445495, -0.019063378199524757, -0.01007499980083585, -0.0007529928144411092, 0.0071711956227888535, 0.20473323650284542, -2.9180377785315015, 0.316417039993266, 0.45739364540988353, 11.939050703997804, 505.00993790025956, 2.2655806176335744, 26.45742037272707, -3.1179589630890825, 0.17475782415988073, 498.6975089958119, 1.1059826711575722, 0.2007698586139608, 50.61462075414139, 7.972927443506606, 0.2331206285597504, 282.81824878371026, 10.871675948289708, 3.6464446883303996, 0.3459233867573026, -0.3049691245564006, 0.21429164047666688, 49.98172171547467, 42.630877330846396, 0.2620610697850647, 618.7134301919248, -3.3209072749891053, 0.19636081811617062, 519.8332148225157, 3.278605263508655, 0.16600299588807108, 500.2572564451489, 188.53060540715242, 0.3758822960403487, 829.2008874315648, 71.07747148885902, 0.5636127314098482, 579.2449564303088
1900, 0.43753994099464977, -0.17041199573665206, 0.04805942496862026, -0.020079592719237205, -0.01121567528533729, -0.0014144338779739918, 0.008969148972262586, 0.2079794782010655, -2.8747263018118234, 0.3214254569311858, 0.45216510427466156, 11.899102267348962, 505.0087252467695, 2.2947429301016853, 26.41755388998459, -3.1592507664366254, 0.1707709856895099, 498.64862306344185, 1.0831661485782824, 0.21000854826598767, 50.620083953975424, 7.980522501705838, 0.22981007872222078, 282.81315273732514, 10.871266262848904, 3.6468891005912414, 0.3825695508968844, -0.25831910877161907, 0.22988434462776974, 50.00070412211147, 42.6507057970472, 0.2589089023441282, 618.7264625283319, -3.3437434002129676, 0.18697701439037884, 519.841850109489, 3.3107622031118824, 0.1696691892308435, 500.2788168742757, 188.55841585940223, 0.3813704132775869, 829.1960850030454, 71.1217358745557, 0.5625010176435107, 579.2420468133898
2000, 0.43596534286455507, -0.1665349517640291, 0.04681571880091812, -0.02139878997550229, -0.011340247674286073, -0.001513411318804234, 0.008885545091267013, 0.21039682007440633, -2.85318397699423, 0.3237060144764852, 0.47518903820658026, 11.909857205446656, 505.03684085169436, 2.253785255915978, 26.39780619816746, -3.139690140178711, 0.17076666142631258, 498.61186955093433, 1.0826470995453463, 0.2158240544085758, 50.6217035443415, 7.994323497137073, 0.23563509329488047, 282.8373417828698, 10.902766805643848, 3.6774252656676194, 0.402690725245726, -0.2467744957818419, 0.2411560289960866, 50.02803347869182, 42.61692391198783, 0.2563169579030107, 618.712541693431, -3.322772837668757, 0.18949279800068763, 519.855473566373, 3.3321912191502627, 0.16692506474949131, 500.2984268161024, 188.59675476734748, 0.3832061690854254, 829.2078806232652, 71.09806004724105, 0.5577806607271408, 579.2285679507725
2100, 0.4327479556082653, -0.16294237464002953, 0.045766494274859224, -0.022224970986562436, -0.011965880973352994, -0.002791505116240642, 0.008532214751359363, 0.21073840169607694, -2.8301290480125862, 0.3344745752894174, 0.48599548453020036, 11.89448341973957, 505.01817237338196, 2.2631746806638753, 26.43053878452762, -3.1567687797056085, 0.16768553683873094, 498.5737158888303, 1.063732820884074, 0.21871659813883593, 50.61775520388092, 7.927841889080895, 0.23130866504587444, 282.84516873896735, 10.915624610826008, 3.6691263586238, 0.41229475640739155, -0.26454924550071013, 0.24920133581498893, 50.03633442831061, 42.60576478237792, 0.2610330883534183, 618.7172653673645, -3.273668066581615, 0.19090138899026396, 519.8417813948713, 3.3411934613899907, 0.16969908350956728, 500.3197997613168, 188.5930600698713, 0.38043614339675275, 829.1514345799068, 71.10591890367999, 0.5588794447437153, 579.2343879981605
2200, 0.4268252559143261, -0.15681990347923805, 0.044416836465563936, -0.022662767536884922, -0.009400868429774015, -0.00292153500179914, 0.008872651244832701, 0.2119066568304842, -2.784115726143741, 0.3458542554525338, 0.5104716382756247, 11.883585013514113, 505.02727164804094, 2.2935637469925174, 26.440560928656012, -3.138309109897091, 0.1693314128951827, 498.52337831975575, 1.0295315422743814, 0.23093260705968577, 50.60128522102208, 7.904235598500832, 0.22668228365956067, 282.89840388301286, 10.88663502748475, 3.7322620359656815, 0.4320128976041434, -0.26723744940964067, 0.26272956062559616, 50.05342537806398, 42.58744787009861, 0.2639170552105179, 618.728538882019, -3.2504673930234134, 0.1830647157959828, 519.8517991118517, 3.3725158898522096, 0.16736181697280056, 500.33852372681633, 188.6199011718848, 0.3731814259093488, 829.1198526558375, 71.13591349582089, 0.5573228390570342, 579.2566431665725
2300, 0.41975345673823294, -0.15441858088639235, 0.0427946575641618, -0.02315398289658202, -0.008131783659197514, -0.002859560220649409, 0.0066385000639811245, 0.2138486134931145, -2.7404959063893086, 0.34316399868301606, 0.534352329815, 11.907973509662646, 505.0262293365869, 2.26003688080565, 26.435397407912355, -3.1194381644319917, 0.16978960620788858, 498.4744985002669, 1.0236876360319556, 0.24341640215136695, 50.61426127034885, 7.888300640043827, 0.22639177772813357, 282.93263352050934, 10.878234513649975, 3.718305129373248, 0.4520517914297688, -0.2575668981724841, 0.275170382949558, 50.057406460664716, 42.59769653100614, 0.26910591908091014, 618.7301215159591, -3.2316461174245914, 0.17850433995975412, 519.8551744409688, 3.420082024931024, 0.1670027240899238, 500.34596291471627, 188.64758029859152, 0.37399908808733023, 829.0927447057454, 71.1817999470289, 0.5530204232022579, 579.264957002993
2400, 0.41948519972747245, -0.15342113305158045, 0.042174416226128525, -0.02302585423757309, -0.009424492530211662, -0.002943537860458978, 0.0057014817039855925, 0.2141286103168194, -2.760145945468523, 0.3493095011927472, 0.5329503645399317, 11.956905533416926, 504.99612199441515, 2.249387972178308, 26.39139919513733, -3.131650293673405, 0.16842461912540385, 498.44481863644955, 0.946301956299612, 0.25378846913068, 50.649279103624444, 7.921594522577517, 0.22234455122606514, 282.91189291083674, 10.879748336659276, 3.740559280297921, 0.4957708344651446, -0.21216365500286927, 0.2867137977627756, 50.00798601271018, 42.58298547155263, 0.2704049595569099, 618.6451060528655, -3.2083601797097776, 0.17437834201281735, 519.8414773039589, 3.406428639479237, 0.16756245547721843, 500.3570300269812, 188.63483310810497, 0.3827228978698029, 829.0728935982772, 71.20983831864547, 0.5419058576240963, 579.2881260150582
2500, 0.4151790287932205, -0.14646601667645634, 0.04124844602303506, -0.022545147268015542, -0.008506472661804945, -0.004261445231700139, 0.0070486663845571035, 0.21683540151721753, -2.707769629851648, 0.3443717656601607, 0.528350939363464, 11.945254188529121, 505.0592478815319, 2.2573907221171026, 26.32323405882181, -3.1140778977689143, 0.17775049879165672, 498.3869852655004, 0.926704070862149, 0.25882568305868714, 50.598796338330914, 7.934737402028371, 0.22314200645848184, 282.8795322975177, 10.832654253483643, 3.714575537401488, 0.5154847256499254, -0.21999504091400557, 0.3004198272645919, 50.01377347470862, 42.535832379902104, 0.2670423231086593, 618.6280953462785, -3.1962466294378897, 0.1744416299220676, 519.8655854712655, 3.4692756789317705, 0.16283402439619007, 500.3830505550508, 188.70959580663282, 0.3873469953514421, 829.0488428943902, 71.20168551239999, 0.541698203472484, 579.3163882797957
