5030.31	2.33e-17
5032.74	2.32e-17
5035.16	2.31e-17
5037.59	2.32e-17
5040.02	2.33e-17
5042.45	2.34e-17
5044.87	2.34e-17
5047.3	2.33e-17
5049.73	2.31e-17
5052.16	2.29e-17
5054.59	2.27e-17
5057.02	2.27e-17
5059.45	2.28e-17
5061.88	2.29e-17
5064.31	2.3e-17
5066.74	2.3e-17
5069.17	2.32e-17
5071.6	2.36e-17
5074.03	2.43e-17
5076.46	2.54e-17
5078.89	2.68e-17
5081.32	2.82e-17
5083.76	2.97e-17
5086.19	3.12e-17
5088.62	3.25e-17
5091.05	3.38e-17
5093.48	3.49e-17
5095.92	3.59e-17
5098.35	3.67e-17
5100.78	3.7e-17
5103.22	3.67e-17
5105.65	3.57e-17
5108.08	3.45e-17
5110.52	3.31e-17
5112.95	3.16e-17
5115.39	3e-17
5117.82	2.85e-17
5120.26	2.7e-17
5122.69	2.56e-17
5125.13	2.44e-17
5127.56	2.35e-17
5130.0	2.28e-17
5132.44	2.24e-17
5134.87	2.23e-17
5137.31	2.24e-17
5139.75	2.27e-17
5142.18	2.31e-17
5144.62	2.35e-17
5147.06	2.38e-17
5149.5	2.41e-17
5151.93	2.42e-17
5154.37	2.41e-17
5156.81	2.39e-17
5159.25	2.37e-17
5161.69	2.35e-17
5164.13	2.32e-17
5166.57	2.3e-17
5169.01	2.28e-17
5171.45	2.26e-17
5173.89	2.23e-17
5176.33	2.2e-17
5178.77	2.16e-17
5181.21	2.13e-17
5183.65	2.11e-17
5186.09	2.11e-17
5188.53	2.11e-17
5190.97	2.11e-17
5193.41	2.13e-17
5195.85	2.15e-17
5198.3	2.18e-17
5200.74	2.22e-17
5203.18	2.26e-17
5205.62	2.3e-17
5208.07	2.35e-17
5210.51	2.4e-17
5212.95	2.46e-17
5215.4	2.51e-17
5217.84	2.56e-17
5220.29	2.61e-17
5222.73	2.64e-17
5225.17	2.67e-17
5227.62	2.68e-17
5230.06	2.68e-17
5232.51	2.67e-17
5234.95	2.65e-17
5237.4	2.63e-17
5239.85	2.61e-17
5242.29	2.59e-17
5244.74	2.56e-17
5247.18	2.53e-17
5249.63	2.5e-17
5252.08	2.47e-17
5254.52	2.45e-17
5256.97	2.43e-17
5259.42	2.42e-17
5261.87	2.42e-17
5264.32	2.42e-17
5266.76	2.41e-17
5269.21	2.41e-17
5271.66	2.41e-17
5274.11	2.4e-17
5276.56	2.41e-17
5279.01	2.42e-17
5281.46	2.43e-17
5283.91	2.44e-17
5286.36	2.46e-17
5288.81	2.47e-17
5291.26	2.49e-17
5293.71	2.5e-17
5296.16	2.52e-17
5298.61	2.54e-17
5301.06	2.56e-17
5303.51	2.58e-17
5305.96	2.59e-17
5308.42	2.6e-17
5310.87	2.61e-17
5313.32	2.62e-17
5315.77	2.62e-17
5318.22	2.62e-17
5320.68	2.62e-17
5323.13	2.62e-17
5325.58	2.62e-17
5328.04	2.62e-17
5330.49	2.62e-17
5332.95	2.62e-17
5335.4	2.61e-17
5337.85	2.6e-17
5340.31	2.58e-17
5342.76	2.57e-17
5345.22	2.57e-17
5347.67	2.56e-17
5350.13	2.56e-17
5352.58	2.55e-17
5355.04	2.54e-17
5357.5	2.53e-17
5359.95	2.52e-17
5362.41	2.51e-17
5364.87	2.5e-17
5367.32	2.49e-17
5369.78	2.48e-17
5372.24	2.48e-17
5374.69	2.46e-17
5377.15	2.45e-17
5379.61	2.42e-17
5382.07	2.41e-17
5384.53	2.4e-17
5386.98	2.4e-17
5389.44	2.4e-17
5391.9	2.41e-17
5394.36	2.42e-17
5396.82	2.44e-17
5399.28	2.46e-17
5401.74	2.48e-17
5404.2	2.51e-17
5406.66	2.54e-17
5409.12	2.57e-17
5411.58	2.6e-17
5414.04	2.62e-17
5416.5	2.64e-17
5418.97	2.65e-17
5421.43	2.66e-17
5423.89	2.66e-17
5426.35	2.66e-17
5428.81	2.66e-17
5431.27	2.65e-17
5433.74	2.64e-17
5436.2	2.63e-17
5438.66	2.62e-17
5441.13	2.6e-17
5443.59	2.59e-17
5446.05	2.57e-17
5448.52	2.56e-17
5450.98	2.54e-17
5453.44	2.53e-17
5455.91	2.52e-17
5458.37	2.5e-17
5460.84	2.49e-17
5463.3	2.47e-17
5465.77	2.46e-17
5468.23	2.45e-17
5470.7	2.45e-17
5473.17	2.45e-17
5475.63	2.46e-17
5478.1	2.47e-17
5480.56	2.49e-17
5483.03	2.51e-17
5485.5	2.52e-17
5487.96	2.54e-17
5490.43	2.57e-17
5492.9	2.59e-17
5495.37	2.61e-17
5497.83	2.63e-17
5500.3	2.64e-17
5502.77	2.65e-17
5505.24	2.65e-17
5507.71	2.65e-17
5510.18	2.64e-17
5512.65	2.63e-17
5515.11	2.61e-17
5517.58	2.59e-17
5520.05	2.56e-17
5522.52	2.53e-17
5524.99	2.5e-17
5527.46	2.47e-17
5529.93	2.44e-17
5532.41	2.42e-17
5534.88	2.4e-17
5537.35	2.38e-17
5539.82	2.38e-17
5542.29	2.37e-17
5544.76	2.37e-17
5547.23	2.37e-17
5549.71	2.37e-17
5552.18	2.37e-17
5554.65	2.36e-17
5557.12	2.35e-17
5559.6	2.34e-17
5562.07	2.33e-17
5564.54	2.33e-17
5567.02	2.31e-17
5569.49	2.29e-17
5571.96	2.26e-17
5574.44	2.24e-17
5576.91	2.22e-17
5579.39	2.22e-17
5581.86	2.22e-17
5584.34	2.23e-17
5586.81	2.25e-17
5589.29	2.27e-17
5591.76	2.29e-17
5594.24	2.32e-17
5596.71	2.35e-17
5599.19	2.38e-17
5601.67	2.42e-17
5604.14	2.46e-17
5606.62	2.49e-17
5609.1	2.52e-17
5611.57	2.54e-17
5614.05	2.55e-17
5616.53	2.55e-17
5619.0	2.54e-17
5621.48	2.53e-17
5623.96	2.52e-17
5626.44	2.5e-17
5628.92	2.48e-17
5631.4	2.46e-17
5633.87	2.44e-17
5636.35	2.41e-17
5638.83	2.39e-17
5641.31	2.37e-17
5643.79	2.35e-17
5646.27	2.35e-17
5648.75	2.35e-17
5651.23	2.36e-17
5653.71	2.37e-17
5656.19	2.39e-17
5658.67	2.4e-17
5661.15	2.42e-17
5663.64	2.43e-17
5666.12	2.44e-17
5668.6	2.45e-17
5671.08	2.45e-17
5673.56	2.46e-17
5676.04	2.46e-17
5678.53	2.45e-17
5681.01	2.44e-17
5683.49	2.43e-17
5685.98	2.41e-17
5688.46	2.4e-17
5690.94	2.39e-17
5693.43	2.39e-17
5695.91	2.4e-17
