,wave,flux,error,model,cont,OIIIb_br,OIIIb_na,hbeta_br,hbeta_na,halpha_br,halpha_na
0,2900.0686,75.86696,3.5495346,69.93371092360194,69.93371092360194,0.0,0.0,0.0,0.0,0.0,0.0
1,2900.736,70.863045,3.4933875,69.90978815164746,69.90978815164746,0.0,0.0,0.0,0.0,0.0,0.0
2,2901.4048,66.31891,3.3887708,69.88583535154902,69.88583535154902,0.0,0.0,0.0,0.0,0.0,0.0
3,2902.0723,68.97253,3.3629713,69.8619399632109,69.8619399632109,0.0,0.0,0.0,0.0,0.0,0.0
4,2902.7397,71.85158,3.3946035,69.83805823771306,69.83805823771306,0.0,0.0,0.0,0.0,0.0,0.0
5,2903.4092,69.463875,3.3398917,69.81412034338346,69.81412034338346,0.0,0.0,0.0,0.0,0.0,0.0
6,2904.0771,66.658966,3.2955928,69.79024850543571,69.79024850543571,0.0,0.0,0.0,0.0,0.0,0.0
7,2904.7468,68.015945,3.836365,69.76632929422853,69.76632929422853,0.0,0.0,0.0,0.0,0.0,0.0
8,2905.4155,70.98113,4.050084,69.7424586422606,69.7424586422606,0.0,0.0,0.0,0.0,0.0,0.0
9,2906.0854,71.22621,3.7716918,69.71855811014058,69.71855811014058,0.0,0.0,0.0,0.0,0.0,0.0
10,2906.7542,72.05151,3.3806798,69.69471478796176,69.69471478796176,0.0,0.0,0.0,0.0,0.0,0.0
11,2907.4229,71.75489,3.3674417,69.67088510178573,69.67088510178573,0.0,0.0,0.0,0.0,0.0,0.0
12,2908.0933,63.0691,3.1940455,69.64700819196071,69.64700819196071,0.0,0.0,0.0,0.0,0.0,0.0
13,2908.762,60.68111,3.0877535,69.62320577978502,69.62320577978502,0.0,0.0,0.0,0.0,0.0,0.0
14,2909.4329,65.68819,3.1691687,69.59933882628107,69.59933882628107,0.0,0.0,0.0,0.0,0.0,0.0
15,2910.1023,65.38257,3.21978,69.5755376210112,69.5755376210112,0.0,0.0,0.0,0.0,0.0,0.0
16,2910.7732,67.60001,3.2735214,69.55169799017683,69.55169799017683,0.0,0.0,0.0,0.0,0.0,0.0
17,2911.443,72.6515,3.2841933,69.5279066903979,69.5279066903979,0.0,0.0,0.0,0.0,0.0,0.0
18,2912.1128,65.86628,3.2106135,69.50413766261565,69.50413766261565,0.0,0.0,0.0,0.0,0.0,0.0
19,2912.7842,70.2207,3.2528155,69.48032161781984,69.48032161781984,0.0,0.0,0.0,0.0,0.0,0.0
20,2913.4543,68.15043,3.2233992,69.45656248451996,69.45656248451996,0.0,0.0,0.0,0.0,0.0,0.0
21,2914.1262,60.17629,3.1241677,69.43275640157454,69.43275640157454,0.0,0.0,0.0,0.0,0.0,0.0
22,2914.7966,60.255558,3.0854492,69.40901582155409,69.40901582155409,0.0,0.0,0.0,0.0,0.0,0.0
23,2915.4688,68.32081,3.109505,69.38522834926557,69.38522834926557,0.0,0.0,0.0,0.0,0.0,0.0
24,2916.1394,66.201935,3.1139665,69.3615063085505,69.3615063085505,0.0,0.0,0.0,0.0,0.0,0.0
25,2916.8103,60.831493,3.0238206,69.33778920210156,69.33778920210156,0.0,0.0,0.0,0.0,0.0,0.0
